SOUID,    DATE,   RR, Q_RR
100814,19800505,   71,    0
100814,19800506,   81,    0
100814,19800507,   43,    0
100814,19800508,    0,    0
100814,19800509,   95,    0
100814,19800510,   88,    0
100814,19800511,   16,    0
100814,19800512,    2,    0
100814,19800513,    0,    0
100814,19800514,    9,    0
100814,19800515,  191,    0
100814,19800516,   44,    0
100814,19800517,   15,    0
100814,19800518,   20,    0
100814,19800519,  132,    0
100814,19800520,   69,    0
100814,19800521,   22,    0
100814,19800522,   10,    0
100814,19800523,  150,    0
100814,19800524,  107,    0
100814,19800525,    0,    0
100814,19800526,    0,    0
100814,19800527,    0,    0
100814,19800528,    0,    0
100814,19800529,    1,    0
100814,19800530,   14,    0
100814,19800531,    0,    0
100814,19800601,    2,    0
100814,19800602,   85,    0
100814,19800603,    3,    0
100814,19800604,   28,    0
100814,19800605,   15,    0
100814,19800606,    1,    0
100814,19800607,   39,    0
100814,19800608,    5,    0
100814,19800609,    0,    0
100814,19800610,    0,    0
100814,19800611,   23,    0
100814,19800612,    0,    0
100814,19800613,    0,    0
100814,19800614,    0,    0
100814,19800615,    0,    0
100814,19800616,    0,    0
100814,19800617,    0,    0
100814,19800618,    0,    0
100814,19800619,  206,    0
100814,19800620,    0,    0
100814,19800621,    0,    0
100814,19800622,    0,    0
100814,19800623,    0,    0
100814,19800624,    0,    0
100814,19800625,    0,    0
100814,19800626,    0,    0
100814,19800627,  198,    0
100814,19800628,    0,    0
100814,19800629,    0,    0
100814,19800630,    0,    0
100814,19800701,    0,    0
100814,19800702,   74,    0
100814,19800703,    0,    0
100814,19800704,    0,    0
100814,19800705,    0,    0
100814,19800706,    0,    0
100814,19800707,   22,    0
100814,19800708,    0,    0
100814,19800709,    0,    0
100814,19800710,    0,    0
100814,19800711,    0,    0
100814,19800712,    0,    0
100814,19800713,    0,    0
100814,19800714,    0,    0
100814,19800715,    0,    0
100814,19800716,    0,    0
100814,19800717,    0,    0
100814,19800718,    0,    0
100814,19800719,    0,    0
100814,19800720,    0,    0
100814,19800721,   39,    0
100814,19800722,   13,    0
100814,19800723,   14,    0
100814,19800724,    1,    0
100814,19800725,   62,    0
100814,19800726,    2,    0
100814,19800727,  190,    0
100814,19800728,    0,    0
100814,19800729,    0,    0
100814,19800730,    7,    0
100814,19800731,    0,    0
100814,19800801,    0,    0
100814,19800802,    0,    0
100814,19800803,    0,    0
100814,19800804,    0,    0
100814,19800805,    0,    0
100814,19800806,    0,    0
100814,19800807,    0,    0
100814,19800808,    0,    0
100814,19800809,   10,    0
100814,19800810,    0,    0
100814,19800811,    0,    0
100814,19800812,    2,    0
100814,19800813,  164,    0
100814,19800814,   21,    0
100814,19800815,    1,    0
100814,19800816,    0,    0
100814,19800817,  297,    0
100814,19800818,    0,    0
100814,19800819,    0,    0
100814,19800820,    0,    0
100814,19800821,    0,    0
100814,19800822,    0,    0
100814,19800823,    0,    0
100814,19800824,    2,    0
100814,19800825,    0,    0
100814,19800826,    0,    0
100814,19800827,    0,    0
100814,19800828,    0,    0
100814,19800829,    0,    0
100814,19800830,    0,    0
100814,19800831,   55,    0
100814,19800901,    2,    0
100814,19800902,    0,    0
100814,19800903,    0,    0
100814,19800904,    0,    0
100814,19800905,    0,    0
100814,19800906,    0,    0
100814,19800907,    0,    0
100814,19800908,    0,    0
100814,19800909,    0,    0
100814,19800910,    3,    0
100814,19800911,    0,    0
100814,19800912,    0,    0
100814,19800913,    0,    0
100814,19800914,    0,    0
100814,19800915,    0,    0
100814,19800916,    0,    0
100814,19800917,    0,    0
100814,19800918,    0,    0
100814,19800919,    0,    0
100814,19800920,    0,    0
100814,19800921,    0,    0
100814,19800922,    0,    0
100814,19800923,    0,    0
100814,19800924,    2,    0
100814,19800925,   14,    0
100814,19800926,    1,    0
100814,19800927,    0,    0
100814,19800928,    0,    0
100814,19800929,    0,    0
100814,19800930,   16,    0
100814,19801001,    4,    0
100814,19801002,    0,    0
100814,19801003,    0,    0
100814,19801004,    0,    0
100814,19801005,    0,    0
100814,19801006,    0,    0
100814,19801007,    0,    0
100814,19801008,    0,    0
100814,19801009,   21,    0
100814,19801010,  169,    0
100814,19801011,    0,    0
100814,19801012,   30,    0
100814,19801013,   79,    0
100814,19801014,    0,    0
100814,19801015,    0,    0
100814,19801016,    0,    0
100814,19801017,    3,    0
100814,19801018,   17,    0
100814,19801019,   20,    0
100814,19801020,  198,    0
100814,19801021,    2,    0
100814,19801022,    0,    0
100814,19801023,    0,    0
100814,19801024,    0,    0
100814,19801025,    8,    0
100814,19801026,   56,    0
100814,19801027,    0,    0
100814,19801028,    0,    0
100814,19801029,    0,    0
100814,19801030,    0,    0
100814,19801031,    0,    0
100814,19801101,    0,    0
100814,19801102,   17,    0
100814,19801103,   21,    0
100814,19801104,    0,    0
100814,19801105,   14,    0
100814,19801106,  133,    0
100814,19801107,    4,    0
100814,19801108,    0,    0
100814,19801109,   99,    0
100814,19801110,  154,    0
100814,19801111,    0,    0
100814,19801112,    2,    0
100814,19801113,   46,    0
100814,19801114,   65,    0
100814,19801115,    1,    0
100814,19801116,    0,    0
100814,19801117,    0,    0
100814,19801118,    1,    0
100814,19801119,   77,    0
100814,19801120,    0,    0
100814,19801121,    0,    0
100814,19801122,    0,    0
100814,19801123,    0,    0
100814,19801124,    0,    0
100814,19801125,    0,    0
100814,19801126,    0,    0
100814,19801127,    0,    0
100814,19801128,   13,    0
100814,19801129,   10,    0
100814,19801130,   68,    0
100814,19801201,  136,    0
100814,19801202,    8,    0
100814,19801203,    0,    0
100814,19801204,    3,    0
100814,19801205,    0,    0
100814,19801206,   57,    0
100814,19801207,  214,    0
100814,19801208,   16,    0
100814,19801209,    5,    0
100814,19801210,    0,    0
100814,19801211,    0,    0
100814,19801212,    0,    0
100814,19801213,    0,    0
100814,19801214,    0,    0
100814,19801215,    0,    0
100814,19801216,    0,    0
100814,19801217,    0,    0
100814,19801218,    0,    0
100814,19801219,   79,    0
100814,19801220,   20,    0
100814,19801221,   10,    0
100814,19801222,  259,    0
100814,19801223,   35,    0
100814,19801224,    8,    0
100814,19801225,    1,    0
100814,19801226,    0,    0
100814,19801227,    0,    0
100814,19801228,    3,    0
100814,19801229,    0,    0
100814,19801230,    0,    0
100814,19801231,    0,    0
100814,19810101,    4,    0
100814,19810102,    1,    0
100814,19810103,    0,    0
100814,19810104,   46,    0
100814,19810105,   35,    0
100814,19810106,    5,    0
100814,19810107,    0,    0
100814,19810108,    0,    0
100814,19810109,   11,    0
100814,19810110,    0,    0
100814,19810111,    0,    0
100814,19810112,    0,    0
100814,19810113,    0,    0
100814,19810114,    0,    0
100814,19810115,   92,    0
100814,19810116,  105,    0
100814,19810117,    0,    0
100814,19810118,    0,    0
100814,19810119,    0,    0
100814,19810120,    4,    0
100814,19810121,    9,    0
100814,19810122,    1,    0
100814,19810123,    0,    0
100814,19810124,    5,    0
100814,19810125,    2,    0
100814,19810126,    8,    0
100814,19810127,    1,    0
100814,19810128,   14,    0
100814,19810129,    0,    0
100814,19810130,    0,    0
100814,19810131,    0,    0
100814,19810201,    0,    0
100814,19810202,    0,    0
100814,19810203,    0,    0
100814,19810204,    0,    0
100814,19810205,   84,    0
100814,19810206,   16,    0
100814,19810207,    0,    0
100814,19810208,    0,    0
100814,19810209,    0,    0
100814,19810210,    0,    0
100814,19810211,   10,    0
100814,19810212,   91,    0
100814,19810213,    0,    0
100814,19810214,    1,    0
100814,19810215,    1,    0
100814,19810216,    0,    0
100814,19810217,    0,    0
100814,19810218,    0,    0
100814,19810219,    1,    0
100814,19810220,    3,    0
100814,19810221,    8,    0
100814,19810222,    1,    0
100814,19810223,    0,    0
100814,19810224,    0,    0
100814,19810225,    0,    0
100814,19810226,    0,    0
100814,19810227,    0,    0
100814,19810228,    0,    0
100814,19810301,    0,    0
100814,19810302,   63,    0
100814,19810303,  208,    0
100814,19810304,   56,    0
100814,19810305,    1,    0
100814,19810306,    0,    0
100814,19810307,    0,    0
100814,19810308,    0,    0
100814,19810309,    0,    0
100814,19810310,    0,    0
100814,19810311,    0,    0
100814,19810312,   26,    0
100814,19810313,  170,    0
100814,19810314,   15,    0
100814,19810315,   10,    0
100814,19810316,    0,    0
100814,19810317,   11,    0
100814,19810318,    2,    0
100814,19810319,   83,    0
100814,19810320,    6,    0
100814,19810321,    0,    0
100814,19810322,    0,    0
100814,19810323,    0,    0
100814,19810324,    0,    0
100814,19810325,    0,    0
100814,19810326,    0,    0
100814,19810327,    0,    0
100814,19810328,    0,    0
100814,19810329,    0,    0
100814,19810330,    0,    0
100814,19810331,    0,    0
100814,19810401,    0,    0
100814,19810402,    0,    0
100814,19810403,    0,    0
100814,19810404,    0,    0
100814,19810405,    0,    0
100814,19810406,    0,    0
100814,19810407,    0,    0
100814,19810408,    0,    0
100814,19810409,    0,    0
100814,19810410,    0,    0
100814,19810411,   28,    0
100814,19810412,    0,    0
100814,19810413,    0,    0
100814,19810414,    0,    0
100814,19810415,    0,    0
100814,19810416,    0,    0
100814,19810417,  170,    0
100814,19810418,  332,    0
100814,19810419,    0,    0
100814,19810420,    0,    0
100814,19810421,    0,    0
100814,19810422,    0,    0
100814,19810423,    0,    0
100814,19810424,   13,    0
100814,19810425,   30,    0
100814,19810426,   18,    0
100814,19810427,    0,    0
100814,19810428,   68,    0
100814,19810429,    0,    0
100814,19810430,    0,    0
100814,19810501,    0,    0
100814,19810502,    0,    0
100814,19810503,   46,    0
100814,19810504,   20,    0
100814,19810505,   24,    0
100814,19810506,   33,    0
100814,19810507,    6,    0
100814,19810508,    9,    0
100814,19810509,   66,    0
100814,19810510,    0,    0
100814,19810511,  112,    0
100814,19810512,   24,    0
100814,19810513,    5,    0
100814,19810514,    0,    0
100814,19810515,    0,    0
100814,19810516,   72,    0
100814,19810517,    6,    0
100814,19810518,    0,    0
100814,19810519,    0,    0
100814,19810520,    0,    0
100814,19810521,    0,    0
100814,19810522,    0,    0
100814,19810523,   56,    0
100814,19810524,    0,    0
100814,19810525,    0,    0
100814,19810526,    0,    0
100814,19810527,    0,    0
100814,19810528,    2,    0
100814,19810529,    0,    0
100814,19810530,    0,    0
100814,19810531,    0,    0
100814,19810601,    0,    0
100814,19810602,    0,    0
100814,19810603,    0,    0
100814,19810604,    0,    0
100814,19810605,  104,    0
100814,19810606,    0,    0
100814,19810607,   14,    0
100814,19810608,    0,    0
100814,19810609,    0,    0
100814,19810610,   10,    0
100814,19810611,    1,    0
100814,19810612,    2,    0
100814,19810613,    0,    0
100814,19810614,    0,    0
100814,19810615,    4,    0
100814,19810616,    0,    0
100814,19810617,    7,    0
100814,19810618,   16,    0
100814,19810619,    0,    0
100814,19810620,   92,    0
100814,19810621,    0,    0
100814,19810622,    0,    0
100814,19810623,    2,    0
100814,19810624,    0,    0
100814,19810625,    0,    0
100814,19810626,    0,    0
100814,19810627,    0,    0
100814,19810628,    0,    0
100814,19810629,    0,    0
100814,19810630,    0,    0
100814,19810701,    0,    0
100814,19810702,    0,    0
100814,19810703,    0,    0
100814,19810704,    2,    0
100814,19810705,    0,    0
100814,19810706,    0,    0
100814,19810707,   15,    0
100814,19810708,    0,    0
100814,19810709,    0,    0
100814,19810710,   11,    0
100814,19810711,    0,    0
100814,19810712,    0,    0
100814,19810713,   33,    0
100814,19810714,    0,    0
100814,19810715,    0,    0
100814,19810716,    0,    0
100814,19810717,    0,    0
100814,19810718,    0,    0
100814,19810719,    0,    0
100814,19810720,   58,    0
100814,19810721,    0,    0
100814,19810722,    0,    0
100814,19810723,    0,    0
100814,19810724,    0,    0
100814,19810725,    0,    0
100814,19810726,   10,    0
100814,19810727,  178,    0
100814,19810728,   16,    0
100814,19810729,    1,    0
100814,19810730,    0,    0
100814,19810731,    0,    0
100814,19810801,    0,    0
100814,19810802,    0,    0
100814,19810803,    0,    0
100814,19810804,    0,    0
100814,19810805,    0,    0
100814,19810806,    0,    0
100814,19810807,    0,    0
100814,19810808,    0,    0
100814,19810809,    0,    0
100814,19810810,    0,    0
100814,19810811,    0,    0
100814,19810812,   17,    0
100814,19810813,  142,    0
100814,19810814,  364,    0
100814,19810815,    0,    0
100814,19810816,    0,    0
100814,19810817,    0,    0
100814,19810818,    0,    0
100814,19810819,    0,    0
100814,19810820,    0,    0
100814,19810821,    0,    0
100814,19810822,    5,    0
100814,19810823,    0,    0
100814,19810824,   20,    0
100814,19810825,    0,    0
100814,19810826,    0,    0
100814,19810827,   51,    0
100814,19810828,   64,    0
100814,19810829,    0,    0
100814,19810830,   47,    0
100814,19810831,    0,    0
100814,19810901,    8,    0
100814,19810902,    0,    0
100814,19810903,    0,    0
100814,19810904,  112,    0
100814,19810905,    5,    0
100814,19810906,    8,    0
100814,19810907,    0,    0
100814,19810908,    0,    0
100814,19810909,    0,    0
100814,19810910,    0,    0
100814,19810911,   36,    0
100814,19810912,    0,    0
100814,19810913,    0,    0
100814,19810914,  146,    0
100814,19810915,   90,    0
100814,19810916,    0,    0
100814,19810917,    8,    0
100814,19810918,    0,    0
100814,19810919,    0,    0
100814,19810920,    0,    0
100814,19810921,    0,    0
100814,19810922,    0,    0
100814,19810923,    0,    0
100814,19810924,    0,    0
100814,19810925,   50,    0
100814,19810926,    0,    0
100814,19810927,    0,    0
100814,19810928,    0,    0
100814,19810929,  160,    0
100814,19810930,    7,    0
100814,19811001,    2,    0
100814,19811002,   10,    0
100814,19811003,   12,    0
100814,19811004,    0,    0
100814,19811005,    0,    0
100814,19811006,    0,    0
100814,19811007,    0,    0
100814,19811008,    0,    0
100814,19811009,    0,    0
100814,19811010,    0,    0
100814,19811011,   20,    0
100814,19811012,   40,    0
100814,19811013,   66,    0
100814,19811014,    0,    0
100814,19811015,    0,    0
100814,19811016,    0,    0
100814,19811017,    0,    0
100814,19811018,    0,    0
100814,19811019,    0,    0
100814,19811020,    0,    0
100814,19811021,    0,    0
100814,19811022,   61,    0
100814,19811023,  102,    0
100814,19811024,   25,    0
100814,19811025,    0,    0
100814,19811026,    6,    0
100814,19811027,   92,    0
100814,19811028,    1,    0
100814,19811029,    0,    0
100814,19811030,    0,    0
100814,19811031,    0,    0
100814,19811101,    0,    0
100814,19811102,    0,    0
100814,19811103,    0,    0
100814,19811104,    0,    0
100814,19811105,    0,    0
100814,19811106,   70,    0
100814,19811107,    0,    0
100814,19811108,   50,    0
100814,19811109,   52,    0
100814,19811110,   43,    0
100814,19811111,    3,    0
100814,19811112,    0,    0
100814,19811113,    0,    0
100814,19811114,   32,    0
100814,19811115,  136,    0
100814,19811116,   32,    0
100814,19811117,    0,    0
100814,19811118,    0,    0
100814,19811119,    0,    0
100814,19811120,    0,    0
100814,19811121,    0,    0
100814,19811122,    0,    0
100814,19811123,    0,    0
100814,19811124,    0,    0
100814,19811125,    2,    0
100814,19811126,    0,    0
100814,19811127,    0,    0
100814,19811128,   26,    0
100814,19811129,   35,    0
100814,19811130,    0,    0
100814,19811201,    0,    0
100814,19811202,    5,    0
100814,19811203,    0,    0
100814,19811204,    0,    0
100814,19811205,    0,    0
100814,19811206,    0,    0
100814,19811207,   20,    0
100814,19811208,    0,    0
100814,19811209,    0,    0
100814,19811210,    0,    0
100814,19811211,   12,    0
100814,19811212,    2,    0
100814,19811213,  109,    0
100814,19811214,    0,    0
100814,19811215,    0,    0
100814,19811216,   80,    0
100814,19811217,    0,    0
100814,19811218,    6,    0
100814,19811219,   91,    0
100814,19811220,    3,    0
100814,19811221,    0,    0
100814,19811222,    1,    0
100814,19811223,  148,    0
100814,19811224,    2,    0
100814,19811225,   71,    0
100814,19811226,   13,    0
100814,19811227,    0,    0
100814,19811228,    0,    0
100814,19811229,   19,    0
100814,19811230,    6,    0
100814,19811231,    0,    0
100814,19820101,   12,    0
100814,19820102,   22,    0
100814,19820103,    0,    0
100814,19820104,    0,    0
100814,19820105,    0,    0
100814,19820106,   85,    0
100814,19820107,    3,    0
100814,19820108,    0,    0
100814,19820109,    0,    0
100814,19820110,    0,    0
100814,19820111,    0,    0
100814,19820112,   23,    0
100814,19820113,    0,    0
100814,19820114,    0,    0
100814,19820115,    0,    0
100814,19820116,    1,    0
100814,19820117,    0,    0
100814,19820118,    0,    0
100814,19820119,    0,    0
100814,19820120,    0,    0
100814,19820121,    0,    0
100814,19820122,    0,    0
100814,19820123,    0,    0
100814,19820124,    0,    0
100814,19820125,    0,    0
100814,19820126,    0,    0
100814,19820127,    0,    0
100814,19820128,    0,    0
100814,19820129,    0,    0
100814,19820130,   81,    0
100814,19820131,   60,    0
100814,19820201,   13,    0
100814,19820202,    0,    0
100814,19820203,    0,    0
100814,19820204,    0,    0
100814,19820205,    0,    0
100814,19820206,    0,    0
100814,19820207,    0,    0
100814,19820208,    0,    0
100814,19820209,    3,    0
100814,19820210,    1,    0
100814,19820211,    0,    0
100814,19820212,    0,    0
100814,19820213,    0,    0
100814,19820214,    0,    0
100814,19820215,    0,    0
100814,19820216,    0,    0
100814,19820217,    0,    0
100814,19820218,    0,    0
100814,19820219,    2,    0
100814,19820220,    2,    0
100814,19820221,    3,    0
100814,19820222,   29,    0
100814,19820223,   12,    0
100814,19820224,   50,    0
100814,19820225,    0,    0
100814,19820226,    0,    0
100814,19820227,    0,    0
100814,19820228,    0,    0
100814,19820301,    0,    0
100814,19820302,    1,    0
100814,19820303,    1,    0
100814,19820304,    0,    0
100814,19820305,    0,    0
100814,19820306,    0,    0
100814,19820307,    0,    0
100814,19820308,    0,    0
100814,19820309,    0,    0
100814,19820310,    0,    0
100814,19820311,   83,    0
100814,19820312,   61,    0
100814,19820313,   13,    0
100814,19820314,   51,    0
100814,19820315,    0,    0
100814,19820316,    0,    0
100814,19820317,    0,    0
100814,19820318,    0,    0
100814,19820319,  159,    0
100814,19820320,   40,    0
100814,19820321,    0,    0
100814,19820322,    0,    0
100814,19820323,    0,    0
100814,19820324,    0,    0
100814,19820325,    0,    0
100814,19820326,    0,    0
100814,19820327,    0,    0
100814,19820328,    0,    0
100814,19820329,   17,    0
100814,19820330,    8,    0
100814,19820331,  112,    0
100814,19820401,    0,    0
100814,19820402,    0,    0
100814,19820403,    0,    0
100814,19820404,    0,    0
100814,19820405,    0,    0
100814,19820406,    0,    0
100814,19820407,    0,    0
100814,19820408,    0,    0
100814,19820409,    0,    0
100814,19820410,    0,    0
100814,19820411,    0,    0
100814,19820412,    0,    0
100814,19820413,    0,    0
100814,19820414,    2,    0
100814,19820415,   49,    0
100814,19820416,   80,    0
100814,19820417,    5,    0
100814,19820418,    5,    0
100814,19820419,    2,    0
100814,19820420,    0,    0
100814,19820421,   17,    0
100814,19820422,    0,    0
100814,19820423,   23,    0
100814,19820424,    2,    0
100814,19820425,    0,    0
100814,19820426,    1,    0
100814,19820427,    2,    0
100814,19820428,   25,    0
100814,19820429,  237,    0
100814,19820430,  261,    0
100814,19820501,    0,    0
100814,19820502,    0,    0
100814,19820503,    0,    0
100814,19820504,    0,    0
100814,19820505,    0,    0
100814,19820506,    0,    0
100814,19820507,    0,    0
100814,19820508,    0,    0
100814,19820509,    0,    0
100814,19820510,    0,    0
100814,19820511,    0,    0
100814,19820512,    0,    0
100814,19820513,  101,    0
100814,19820514,    0,    0
100814,19820515,   17,    0
100814,19820516,    3,    0
100814,19820517,    0,    0
100814,19820518,    0,    0
100814,19820519,    0,    0
100814,19820520,    0,    0
100814,19820521,   12,    0
100814,19820522,    0,    0
100814,19820523,    5,    0
100814,19820524,    0,    0
100814,19820525,    0,    0
100814,19820526,    9,    0
100814,19820527,   21,    0
100814,19820528,    0,    0
100814,19820529,   19,    0
100814,19820530,    5,    0
100814,19820531,    0,    0
100814,19820601,    0,    0
100814,19820602,    2,    0
100814,19820603,    0,    0
100814,19820604,    0,    0
100814,19820605,    0,    0
100814,19820606,    0,    0
100814,19820607,    0,    0
100814,19820608,    5,    0
100814,19820609,    0,    0
100814,19820610,    1,    0
100814,19820611,    0,    0
100814,19820612,   18,    0
100814,19820613,    0,    0
100814,19820614,  236,    0
100814,19820615,    0,    0
100814,19820616,    2,    0
100814,19820617,   80,    0
100814,19820618,    9,    0
100814,19820619,   56,    0
100814,19820620,   14,    0
100814,19820621,    0,    0
100814,19820622,    0,    0
100814,19820623,    0,    0
100814,19820624,    0,    0
100814,19820625,    0,    0
100814,19820626,    0,    0
100814,19820627,    0,    0
100814,19820628,    0,    0
100814,19820629,    0,    0
100814,19820630,    0,    0
100814,19820701,    2,    0
100814,19820702,    0,    0
100814,19820703,    0,    0
100814,19820704,   33,    0
100814,19820705,    0,    0
100814,19820706,    0,    0
100814,19820707,   26,    0
100814,19820708,    0,    0
100814,19820709,    0,    0
100814,19820710,   17,    0
100814,19820711,   63,    0
100814,19820712,   69,    0
100814,19820713,  132,    0
100814,19820714,    0,    0
100814,19820715,    0,    0
100814,19820716,    0,    0
100814,19820717,    0,    0
100814,19820718,    0,    0
100814,19820719,    0,    0
100814,19820720,    0,    0
100814,19820721,    2,    0
100814,19820722,    0,    0
100814,19820723,    0,    0
100814,19820724,    0,    0
100814,19820725,   40,    0
100814,19820726,    9,    0
100814,19820727,    0,    0
100814,19820728,    0,    0
100814,19820729,    0,    0
100814,19820730,    0,    0
100814,19820731,   13,    0
100814,19820801,    1,    0
100814,19820802,    0,    0
100814,19820803,    0,    0
100814,19820804,    5,    0
100814,19820805,   76,    0
100814,19820806,    8,    0
100814,19820807,    0,    0
100814,19820808,  107,    0
100814,19820809,   97,    0
100814,19820810,   38,    0
100814,19820811,    0,    0
100814,19820812,    0,    0
100814,19820813,    0,    0
100814,19820814,    0,    0
100814,19820815,    0,    0
100814,19820816,    0,    0
100814,19820817,    3,    0
100814,19820818,    0,    0
100814,19820819,    0,    0
100814,19820820,    0,    0
100814,19820821,    2,    0
100814,19820822,   72,    0
100814,19820823,    0,    0
100814,19820824,    0,    0
100814,19820825,    0,    0
100814,19820826,    0,    0
100814,19820827,    0,    0
100814,19820828,    0,    0
100814,19820829,    0,    0
100814,19820830,    0,    0
100814,19820831,    0,    0
100814,19820901,    0,    0
100814,19820902,    0,    0
100814,19820903,    7,    0
100814,19820904,    0,    0
100814,19820905,    0,    0
100814,19820906,    0,    0
100814,19820907,    0,    0
100814,19820908,    0,    0
100814,19820909,    5,    0
100814,19820910,  118,    0
100814,19820911,    5,    0
100814,19820912,    0,    0
100814,19820913,    0,    0
100814,19820914,    0,    0
100814,19820915,    0,    0
100814,19820916,    0,    0
100814,19820917,    0,    0
100814,19820918,    0,    0
100814,19820919,    0,    0
100814,19820920,    0,    0
100814,19820921,    0,    0
100814,19820922,   27,    0
100814,19820923,    0,    0
100814,19820924,    0,    0
100814,19820925,    0,    0
100814,19820926,    0,    0
100814,19820927,    0,    0
100814,19820928,    0,    0
100814,19820929,   55,    0
100814,19820930,    0,    0
100814,19821001,   55,    0
100814,19821002,   20,    0
100814,19821003,  123,    0
100814,19821004,    7,    0
100814,19821005,    1,    0
100814,19821006,    1,    0
100814,19821007,   78,    0
100814,19821008,    3,    0
100814,19821009,    5,    0
100814,19821010,    0,    0
100814,19821011,    0,    0
100814,19821012,    8,    0
100814,19821013,    0,    0
100814,19821014,    0,    0
100814,19821015,   30,    0
100814,19821016,   25,    0
100814,19821017,    0,    0
100814,19821018,    0,    0
100814,19821019,    0,    0
100814,19821020,    1,    0
100814,19821021,    0,    0
100814,19821022,    0,    0
100814,19821023,    0,    0
100814,19821024,    0,    0
100814,19821025,    0,    0
100814,19821026,    0,    0
100814,19821027,    0,    0
100814,19821028,    0,    0
100814,19821029,    0,    0
100814,19821030,    0,    0
100814,19821031,    0,    0
100814,19821101,    0,    0
100814,19821102,    0,    0
100814,19821103,    0,    0
100814,19821104,    0,    0
100814,19821105,    0,    0
100814,19821106,    0,    0
100814,19821107,    0,    0
100814,19821108,    0,    0
100814,19821109,    0,    0
100814,19821110,    0,    0
100814,19821111,    0,    0
100814,19821112,    0,    0
100814,19821113,    0,    0
100814,19821114,  124,    0
100814,19821115,    0,    0
100814,19821116,  107,    0
100814,19821117,   81,    0
100814,19821118,  150,    0
100814,19821119,    0,    0
100814,19821120,    0,    0
100814,19821121,    0,    0
100814,19821122,    0,    0
100814,19821123,    0,    0
100814,19821124,    0,    0
100814,19821125,    0,    0
100814,19821126,    0,    0
100814,19821127,    0,    0
100814,19821128,    1,    0
100814,19821129,    2,    0
100814,19821130,    2,    0
100814,19821201,   40,    0
100814,19821202,    0,    0
100814,19821203,    0,    0
100814,19821204,    0,    0
100814,19821205,    0,    0
100814,19821206,    0,    0
100814,19821207,    0,    0
100814,19821208,    0,    0
100814,19821209,   23,    0
100814,19821210,    0,    0
100814,19821211,   54,    0
100814,19821212,   24,    0
100814,19821213,  181,    0
100814,19821214,   15,    0
100814,19821215,    0,    0
100814,19821216,    0,    0
100814,19821217,    0,    0
100814,19821218,    0,    0
100814,19821219,   43,    0
100814,19821220,   24,    0
100814,19821221,    0,    0
100814,19821222,    0,    0
100814,19821223,    0,    0
100814,19821224,   22,    0
100814,19821225,   20,    0
100814,19821226,   19,    0
100814,19821227,    0,    0
100814,19821228,   34,    0
100814,19821229,   50,    0
100814,19821230,   36,    0
100814,19821231,    4,    0
100814,19830101,    0,    0
100814,19830102,    9,    0
100814,19830103,    0,    0
100814,19830104,    9,    0
100814,19830105,    3,    0
100814,19830106,    0,    0
100814,19830107,    0,    0
100814,19830108,   19,    0
100814,19830109,   20,    0
100814,19830110,    0,    0
100814,19830111,    0,    0
100814,19830112,    0,    0
100814,19830113,    0,    0
100814,19830114,    1,    0
100814,19830115,   60,    0
100814,19830116,   54,    0
100814,19830117,  100,    0
100814,19830118,    0,    0
100814,19830119,    8,    0
100814,19830120,    0,    0
100814,19830121,    1,    0
100814,19830122,    4,    0
100814,19830123,    0,    0
100814,19830124,    0,    0
100814,19830125,    0,    0
100814,19830126,    0,    0
100814,19830127,    0,    0
100814,19830128,    0,    0
100814,19830129,    0,    0
100814,19830130,    3,    0
100814,19830131,   76,    0
100814,19830201,    0,    0
100814,19830202,   13,    0
100814,19830203,    0,    0
100814,19830204,    2,    0
100814,19830205,    6,    0
100814,19830206,    0,    0
100814,19830207,   23,    0
100814,19830208,    0,    0
100814,19830209,    0,    0
100814,19830210,    0,    0
100814,19830211,   49,    0
100814,19830212,    0,    0
100814,19830213,    0,    0
100814,19830214,  128,    0
100814,19830215,    1,    0
100814,19830216,    7,    0
100814,19830217,    1,    0
100814,19830218,   41,    0
100814,19830219,    0,    0
100814,19830220,   10,    0
100814,19830221,   17,    0
100814,19830222,    4,    0
100814,19830223,    0,    0
100814,19830224,    0,    0
100814,19830225,    0,    0
100814,19830226,    0,    0
100814,19830227,    0,    0
100814,19830228,    0,    0
100814,19830301,   12,    0
100814,19830302,    0,    0
100814,19830303,    1,    0
100814,19830304,    0,    0
100814,19830305,    0,    0
100814,19830306,    0,    0
100814,19830307,    0,    0
100814,19830308,    0,    0
100814,19830309,    0,    0
100814,19830310,    0,    0
100814,19830311,    0,    0
100814,19830312,    0,    0
100814,19830313,    0,    0
100814,19830314,    0,    0
100814,19830315,    0,    0
100814,19830316,    0,    0
100814,19830317,    0,    0
100814,19830318,    0,    0
100814,19830319,    0,    0
100814,19830320,    0,    0
100814,19830321,    0,    0
100814,19830322,    0,    0
100814,19830323,    1,    0
100814,19830324,    0,    0
100814,19830325,    0,    0
100814,19830326,   21,    0
100814,19830327,  128,    0
100814,19830328,    0,    0
100814,19830329,    0,    0
100814,19830330,    0,    0
100814,19830331,    6,    0
